"","Assay","OlinkID","UniProt","Panel","estimate","Healthy Control","Sporadic","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Adjusted_pval","Threshold","Comparison","EVENT_ID","RBD +/- Hyposomia"
"5223","CDSN","OID20667","Q15517","Inflammation",-0.331928130081301,NA,0.804058536585366,2.13962533512945,0.0445913159418652,20.4897935744326,0.00881995741036451,0.655036302752237,"Welch Two Sample t-test","two.sided",0.231121186853611,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.13598666666667
"5224","JUN","OID20424","P05412","Inflammation",-0.752889198606272,NA,0.129253658536585,2.17104176983917,0.045396370601237,15.9200372206896,0.0174332509805623,1.48834514623198,"Welch Two Sample t-test","two.sided",0.2320258941841,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.882142857142857
"5225","LTBR","OID20768","P36941","Inflammation",-0.222200650406504,NA,0.378392682926829,2.0811321255543,0.046696744203833,27.9644764403364,0.00348150062906091,0.440919800183947,"Welch Two Sample t-test","two.sided",0.235402765301514,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.600593333333333
"5226","SPON1","OID20759","Q9HCB6","Inflammation",-0.254232520325203,NA,0.553934146341463,2.0629552184026,0.0487345605202118,27.3325905691707,0.001514868090164,0.506950172560243,"Welch Two Sample t-test","two.sided",0.242355652316729,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.808166666666667
"5227","KRT19","OID20596","P08727","Inflammation",-0.640460350877193,NA,0.490526315789474,2.03998226867317,0.0534362241783036,22.1802311294223,-0.0103335344918011,1.29125423624619,"Welch Two Sample t-test","two.sided",0.26219373996821,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.13098666666667
"5228","CLSTN2","OID20664","Q9H4D0","Inflammation",-0.32138081300813,NA,0.587665853658537,1.98833446398073,0.0571377904543285,26.6443788630449,-0.0104703090327499,0.65323193504901,"Welch Two Sample t-test","two.sided",0.276136770141031,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.909046666666667
"5229","CXCL17","OID20622","Q6UXB2","Inflammation",-0.241901951219512,NA,1.49847804878049,1.96615473670405,0.0577786176653788,32.8500549989098,-0.00845401813544436,0.492257920574469,"Welch Two Sample t-test","two.sided",0.276136770141031,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.74038
"5230","ANGPTL2","OID20726","Q9UKU9","Inflammation",0.368376097560976,NA,0.518256097560976,-1.96131189677096,0.0593442789831824,29.4929580526048,-0.752235033866943,0.0154828387449924,"Welch Two Sample t-test","two.sided",0.279015779888993,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.14988
"5231","MILR1","OID20482","Q7Z6M3","Inflammation",-0.574235017421603,NA,1.04082926829268,1.97573761243373,0.0602361471367804,23.1230810860889,-0.0268295432415144,1.17529957808472,"Welch Two Sample t-test","two.sided",0.279015779888993,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.61506428571429
"5232","LILRB4","OID20429","Q8NHJ6","Inflammation",-0.284477526132404,NA,1.63574390243902,1.93083273565091,0.0619074449537778,33.8775036521474,-0.0149812973599665,0.583936349624775,"Welch Two Sample t-test","two.sided",0.279015779888993,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.92022142857143
"5233","B4GALT1","OID20780","P15291","Inflammation",-0.159552520325203,NA,0.549634146341463,1.92300656757674,0.061919674460669,38.3923917196447,-0.00835580662187152,0.327460847272278,"Welch Two Sample t-test","two.sided",0.279015779888993,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.709186666666667
"5234","KYNU","OID20669","Q16719","Inflammation",-0.33734650406504,NA,1.53062682926829,1.92625619497967,0.0621719944317865,35.226425024265,-0.0181059480891156,0.692798956219197,"Welch Two Sample t-test","two.sided",0.279015779888993,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.86797333333333
"5235","ADGRE2","OID20755","Q9UHX3","Inflammation",-0.193491707317073,NA,0.399468292682927,1.90759331043886,0.0642158400987794,37.0600650788827,-0.0120185498395007,0.399001964473647,"Welch Two Sample t-test","two.sided",0.284716013931938,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.59296
"5236","FCRL2","OID20639","Q96LA5","Inflammation",-0.331388292682927,NA,0.272231707317073,1.89303168275214,0.0655567604929076,40.2641494562743,-0.022342648115379,0.685119233481233,"Welch Two Sample t-test","two.sided",0.285301574893264,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.60362
"5237","CTSC","OID20679","P53634","Inflammation",0.251374796747967,NA,0.272941463414634,-1.90087582463985,0.0658984615921941,33.7018894468556,-0.520209583711064,0.0174599902151289,"Welch Two Sample t-test","two.sided",0.285301574893264,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.0215666666666667
"5238","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation",-0.261100650406504,NA,0.456692682926829,1.92612987585691,0.0668308885312624,22.4723125022928,-0.0196854607702091,0.541886761583217,"Welch Two Sample t-test","two.sided",0.285974034645402,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.717793333333333
"5239","CKAP4","OID20617","Q07065","Inflammation",-0.207591544715447,NA,0.44249512195122,1.93847258416837,0.0678105584437254,18.7003299726904,-0.0167943125930883,0.431977402023983,"Welch Two Sample t-test","two.sided",0.286830867899896,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.650086666666667
"5240","IL17A","OID20469","Q16552","Inflammation",-0.623611149825784,NA,0.0914317073170731,1.93023737600978,0.0692474887090574,18.2731671554164,-0.0544173371804934,1.30163963683206,"Welch Two Sample t-test","two.sided",0.289580407328785,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.715042857142857
"5241","MICB_MICA","OID20593","Q29980_Q29983","Inflammation",-0.605167894736842,NA,0.232992105263158,1.84884054813101,0.0709306655091441,45.8796826288293,-0.0537456090867506,1.26408139856043,"Welch Two Sample t-test","two.sided",0.293286347273764,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.83816
"5242","BTN3A2","OID20540","P78410","Inflammation",-0.237307368421053,NA,1.04705263157895,1.83476434462764,0.0729801701328302,46.2284288852299,-0.0230046831181446,0.49761941996025,"Welch Two Sample t-test","two.sided",0.295244660394541,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.28436
"5243","LAMP3","OID20638","Q9UQV4","Inflammation",-0.275438048780488,NA,0.139321951219512,1.84428766886272,0.0730088698258239,37.7066383159025,-0.0269755529684685,0.577851650529444,"Welch Two Sample t-test","two.sided",0.295244660394541,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.41476
"5244","SPINT2","OID20720","O43291","Inflammation",-0.249506666666667,NA,1.209,1.83822736506893,0.0742558706613711,36.1554941529655,-0.0257299169325824,0.524743250265916,"Welch Two Sample t-test","two.sided",0.296165400995939,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.45850666666667
"5245","ANGPTL4","OID20703","Q9BY76","Inflammation",-0.282601463414634,NA,0.695358536585366,1.82988613496563,0.0748461475342999,39.3707673718357,-0.0296820940557598,0.594885020885028,"Welch Two Sample t-test","two.sided",0.296165400995939,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.97796
"5246","CCL3","OID20610","P10147","Inflammation",0.312945438596491,NA,-0.261107894736842,-1.80002948740741,0.0789929382084148,42.2855803973099,-0.663730316868465,0.0378394396754827,"Welch Two Sample t-test","two.sided",0.309248949581879,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",-0.574053333333333
"5247","PSMG3","OID20549","Q9BT73","Inflammation",-0.391338245614035,NA,1.83306842105263,1.78567392209245,0.0818209449384824,39.5540537612958,-0.0517448695247383,0.834421360752809,"Welch Two Sample t-test","two.sided",0.31575616978702,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",2.22440666666667
"5248","EPHA1","OID20677","P21709","Inflammation",-0.184328617886179,NA,0.372378048780488,1.79687341657659,0.0823711747270486,30.179234140306,-0.0251216003897913,0.393778836162149,"Welch Two Sample t-test","two.sided",0.31575616978702,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.556706666666667
"5249","ERBB3","OID20705","P21860","Inflammation",0.13884162601626,NA,0.212168292682927,-1.77598808981705,0.0846762116967551,34.0369162990697,-0.297710292910999,0.020027040878479,"Welch Two Sample t-test","two.sided",0.32124583406604,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.0733266666666667
"5250","AMN","OID20492","Q9BXJ7","Inflammation",-0.367895644599303,NA,0.797682926829268,1.71365584504241,0.0948187620131895,37.6352786735667,-0.0668491087372466,0.802640397935853,"Welch Two Sample t-test","two.sided",0.356054126743405,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.16557857142857
"5251","CD160","OID20647","O95971","Inflammation",-0.263971219512195,NA,0.579148780487805,1.72396602124909,0.0964837267708605,26.2279370175701,-0.0506354455837437,0.578577884608134,"Welch Two Sample t-test","two.sided",0.358646580319966,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.84312
"5252","IL4","OID20426","P05112","Inflammation",1.20036759581882,NA,-0.201160975609756,-1.68584231656927,0.105557120944692,22.6464883748245,-2.67458386326924,0.273848671631606,"Welch Two Sample t-test","two.sided",0.385203045226823,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",-1.40152857142857
"5253","NFASC","OID20634","O94856","Inflammation",-0.167939349593496,NA,0.346207317073171,1.67640066233586,0.105721487956275,25.8346932583971,-0.0380447091606977,0.37392340834769,"Welch Two Sample t-test","two.sided",0.385203045226823,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.514146666666667
"5254","ANXA11","OID20583","P50995","Inflammation",0.885904035087719,NA,1.68939736842105,-1.64537084679315,0.10924697958513,33.4949072621825,-1.98071749800699,0.208909427831552,"Welch Two Sample t-test","two.sided",0.394145965562037,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.803493333333333
"5255","TNFSF13","OID20733","O75888","Inflammation",-0.153902113821138,NA,0.858651219512195,1.63813661635053,0.111646979510201,30.5697894435771,-0.0378185055641924,0.345622733206469,"Welch Two Sample t-test","two.sided",0.395088360241595,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.01255333333333
"5256","IL15RA","OID20498","Q13261","Inflammation",-0.211939198606272,NA,0.842953658536585,1.63363191888872,0.111655406155233,33.6644009202434,-0.0518108418959219,0.475689239108465,"Welch Two Sample t-test","two.sided",0.395088360241595,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.05489285714286
"5257","PKLR","OID20682","P30613","Inflammation",-0.39180487804878,NA,0.98419512195122,1.65078367302309,0.114099881905477,20.3933540946908,-0.102676164289864,0.886285920387425,"Welch Two Sample t-test","two.sided",0.399892919440149,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.376
"5258","FCAR","OID20564","P24071","Inflammation",0.24361350877193,NA,0.380286842105263,-1.61239783599038,0.115676662604803,35.722072795377,-0.550116403037163,0.0628893854933038,"Welch Two Sample t-test","two.sided",0.401594451307241,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.136673333333333
"5259","SIRPB1","OID20739","O00241","Inflammation",-0.250224390243902,NA,0.458475609756098,1.5970127503565,0.120205275533602,31.6348298946369,-0.0690725274189044,0.569521307906709,"Welch Two Sample t-test","two.sided",0.413416274732388,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.7087
"5260","TRAF2","OID20507","Q12933","Inflammation",-0.544174561403509,NA,3.21059210526316,1.57161772641566,0.125155118358506,34.5433681241568,-0.159085108481966,1.24743423128898,"Welch Two Sample t-test","two.sided",0.426454477369724,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",3.75476666666667
"5261","TNFRSF13C","OID20480","Q96RJ3","Inflammation",-0.292035191637631,NA,0.405021951219512,1.56694143657425,0.134575528613718,17.9625731459999,-0.0995779234203894,0.683648306695651,"Welch Two Sample t-test","two.sided",0.454346738805948,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.697057142857143
"5262","LHPP","OID20749","Q9H008","Inflammation",-0.279554634146342,NA,1.40858536585366,1.50666474389102,0.139610108428092,40.7503726955208,-0.0952315207364937,0.654340789029177,"Welch Two Sample t-test","two.sided",0.464871909811918,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.68814
"5263","LIFR","OID20606","P42702","Inflammation",-0.108746842105263,NA,0.568813157894737,1.50574973851631,0.14021951627479,38.8501962899529,-0.0373520517031792,0.254845735913706,"Welch Two Sample t-test","two.sided",0.464871909811918,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.67756
"5264","HGF","OID20656","P14210","Inflammation",-0.172947154471545,NA,0.382419512195122,1.51550545022104,0.142620536878116,24.1585429132306,-0.0625000107453844,0.408394319688474,"Welch Two Sample t-test","two.sided",0.464988387833074,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.555366666666667
"5265","IFNG","OID20495","P01579","Inflammation",0.488896515679443,NA,0.324653658536585,-1.50007037359295,0.142781760394395,34.164037480827,-1.15111982788189,0.173326796523008,"Welch Two Sample t-test","two.sided",0.464988387833074,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",-0.164242857142857
"5266","SCGN","OID20457","O76038","Inflammation",-0.268005923344948,NA,0.687951219512195,1.48649003065144,0.147726266052375,29.5950511647426,-0.100415881345566,0.636427728035462,"Welch Two Sample t-test","two.sided",0.47110675534725,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.955957142857143
"5267","PARP1","OID20500","P09874","Inflammation",0.531690701754386,NA,0.714197368421053,-1.48023760904749,0.14789675626763,34.4545221766009,-1.26130377597481,0.197922372466042,"Welch Two Sample t-test","two.sided",0.47110675534725,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.182506666666667
"5268","SCRN1","OID20542","Q12765","Inflammation",0.322447368421053,NA,0.538147368421053,-1.47023252129778,0.148501042446416,44.7135428581786,-0.764253126475648,0.119358389633542,"Welch Two Sample t-test","two.sided",0.47110675534725,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.2157
"5269","TREM2","OID20731","Q9NZC2","Inflammation",-0.308414796747967,NA,0.909858536585366,1.46469722884318,0.153818667479682,28.8449741276506,-0.122340692867145,0.73917028636308,"Welch Two Sample t-test","two.sided",0.483805723354898,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.21827333333333
"5270","NME3","OID20789","Q13232","Inflammation",0.124021951219512,NA,0.426521951219512,-1.4189106616319,0.161736905397964,53.3892021881524,-0.299307269559503,0.051263367120479,"Welch Two Sample t-test","two.sided",0.500492642692045,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.3025
"5271","LGALS4","OID20748","P56470","Inflammation",-0.237623902439024,NA,1.23115609756098,1.43013571429949,0.16272658191284,30.8567703774272,-0.101314796055404,0.576562600933453,"Welch Two Sample t-test","two.sided",0.500492642692045,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",1.46878
"5272","COLEC12","OID20738","Q5KU26","Inflammation",-0.150312195121951,NA,0.415687804878049,1.4241069916664,0.164991121143399,29.2666835635673,-0.0654730832474401,0.366097473491342,"Welch Two Sample t-test","two.sided",0.500492642692045,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.566
"5273","SKAP2","OID20761","O75563","Inflammation",0.801939674796748,NA,3.90174634146341,-1.41749640988364,0.165734069735014,32.9191993386084,-1.95306123865184,0.349181889058342,"Welch Two Sample t-test","two.sided",0.500492642692045,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",3.09980666666667
"5274","FGF5","OID20490","P12034","Inflammation",0.181046864111498,NA,0.394468292682927,-1.4075189339631,0.165924191327254,46.4950255519615,-0.439887972301926,0.0777942440789294,"Welch Two Sample t-test","two.sided",0.500492642692045,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.213421428571429
"5275","CD48","OID20692","P09326","Inflammation",-0.155085691056911,NA,0.306660975609756,1.40190314666407,0.169005776900566,38.257984429974,-0.0688135556287624,0.378984937742584,"Welch Two Sample t-test","two.sided",0.501124926399684,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.461746666666667
"5276","LAP3","OID20436","P28838","Inflammation",0.373517770034843,NA,0.769646341463415,-1.40889971743553,0.170391712248419,26.7310724693685,-0.9177410984592,0.170705558389513,"Welch Two Sample t-test","two.sided",0.501124926399684,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.396128571428571
"5277","FCRL3","OID20443","Q96P31","Inflammation",-0.342985191637631,NA,0.554621951219512,1.40962984298213,0.171063467861485,24.8067922129406,-0.158331024281138,0.8443014075564,"Welch Two Sample t-test","two.sided",0.501124926399684,"Non-significant","Sporadic vs RBD +/- Hyposomia","V06",0.897607142857143
